date,airline_nm,season,season_type,domestic_or_international
20190105,대한항공,0,비수기,국제선
20190106,대한항공,0,비수기,국제선
20190107,대한항공,0,비수기,국제선
20190108,대한항공,0,비수기,국제선
20190109,대한항공,0,비수기,국제선
20190110,대한항공,0,비수기,국제선
20190111,대한항공,0,비수기,국제선
20190112,대한항공,0,비수기,국제선
20190113,대한항공,0,비수기,국제선
20190114,대한항공,0,비수기,국제선
20190115,대한항공,0,비수기,국제선
20190116,대한항공,0,비수기,국제선
20190117,대한항공,0,비수기,국제선
20190118,대한항공,0,비수기,국제선
20190119,대한항공,0,비수기,국제선
20190120,대한항공,0,비수기,국제선
20190121,대한항공,0,비수기,국제선
20190122,대한항공,0,비수기,국제선
20190123,대한항공,0,비수기,국제선
20190124,대한항공,0,비수기,국제선
20190125,대한항공,0,비수기,국제선
20190126,대한항공,0,비수기,국제선
20190127,대한항공,0,비수기,국제선
20190128,대한항공,0,비수기,국제선
20190129,대한항공,0,비수기,국제선
20190130,대한항공,0,비수기,국제선
20190131,대한항공,0,비수기,국제선
20190201,대한항공,1,성수기,국제선
20190202,대한항공,1,성수기,국제선
20190203,대한항공,1,성수기,국제선
20190204,대한항공,1,성수기,국제선
20190205,대한항공,1,성수기,국제선
20190206,대한항공,1,성수기,국제선
20190207,대한항공,1,성수기,국제선
20190208,대한항공,0,비수기,국제선
20190209,대한항공,0,비수기,국제선
20190210,대한항공,0,비수기,국제선
20190211,대한항공,0,비수기,국제선
20190212,대한항공,0,비수기,국제선
20190213,대한항공,0,비수기,국제선
20190214,대한항공,0,비수기,국제선
20190215,대한항공,0,비수기,국제선
20190216,대한항공,0,비수기,국제선
20190217,대한항공,0,비수기,국제선
20190218,대한항공,0,비수기,국제선
20190219,대한항공,0,비수기,국제선
20190220,대한항공,0,비수기,국제선
20190221,대한항공,0,비수기,국제선
20190222,대한항공,0,비수기,국제선
20190223,대한항공,0,비수기,국제선
20190224,대한항공,0,비수기,국제선
20190225,대한항공,0,비수기,국제선
20190226,대한항공,0,비수기,국제선
20190227,대한항공,0,비수기,국제선
20190228,대한항공,0,비수기,국제선
20190301,대한항공,0,비수기,국제선
20190302,대한항공,0,비수기,국제선
20190303,대한항공,0,비수기,국제선
20190304,대한항공,0,비수기,국제선
20190305,대한항공,0,비수기,국제선
20190306,대한항공,0,비수기,국제선
20190307,대한항공,0,비수기,국제선
20190308,대한항공,0,비수기,국제선
20190309,대한항공,0,비수기,국제선
20190310,대한항공,0,비수기,국제선
20190311,대한항공,0,비수기,국제선
20190312,대한항공,0,비수기,국제선
20190313,대한항공,0,비수기,국제선
20190314,대한항공,0,비수기,국제선
20190315,대한항공,0,비수기,국제선
20190316,대한항공,0,비수기,국제선
20190317,대한항공,0,비수기,국제선
20190318,대한항공,0,비수기,국제선
20190319,대한항공,0,비수기,국제선
20190320,대한항공,0,비수기,국제선
20190321,대한항공,0,비수기,국제선
20190322,대한항공,0,비수기,국제선
20190323,대한항공,0,비수기,국제선
20190324,대한항공,0,비수기,국제선
20190325,대한항공,0,비수기,국제선
20190326,대한항공,0,비수기,국제선
20190327,대한항공,0,비수기,국제선
20190328,대한항공,0,비수기,국제선
20190329,대한항공,0,비수기,국제선
20190330,대한항공,0,비수기,국제선
20190331,대한항공,0,비수기,국제선
20190401,대한항공,0,비수기,국제선
20190402,대한항공,0,비수기,국제선
20190403,대한항공,0,비수기,국제선
20190404,대한항공,0,비수기,국제선
20190405,대한항공,0,비수기,국제선
20190406,대한항공,0,비수기,국제선
20190407,대한항공,0,비수기,국제선
20190408,대한항공,0,비수기,국제선
20190409,대한항공,0,비수기,국제선
20190410,대한항공,0,비수기,국제선
20190411,대한항공,0,비수기,국제선
20190412,대한항공,0,비수기,국제선
20190413,대한항공,0,비수기,국제선
20190414,대한항공,0,비수기,국제선
20190415,대한항공,0,비수기,국제선
20190416,대한항공,0,비수기,국제선
20190417,대한항공,0,비수기,국제선
20190418,대한항공,0,비수기,국제선
20190419,대한항공,0,비수기,국제선
20190420,대한항공,0,비수기,국제선
20190421,대한항공,0,비수기,국제선
20190422,대한항공,0,비수기,국제선
20190423,대한항공,0,비수기,국제선
20190424,대한항공,0,비수기,국제선
20190425,대한항공,0,비수기,국제선
20190426,대한항공,0,비수기,국제선
20190427,대한항공,0,비수기,국제선
20190428,대한항공,0,비수기,국제선
20190429,대한항공,0,비수기,국제선
20190430,대한항공,0,비수기,국제선
20190501,대한항공,0,비수기,국제선
20190502,대한항공,0,비수기,국제선
20190503,대한항공,0,비수기,국제선
20190504,대한항공,0,비수기,국제선
20190505,대한항공,0,비수기,국제선
20190506,대한항공,0,비수기,국제선
20190507,대한항공,0,비수기,국제선
20190508,대한항공,0,비수기,국제선
20190509,대한항공,0,비수기,국제선
20190510,대한항공,0,비수기,국제선
20190511,대한항공,0,비수기,국제선
20190512,대한항공,0,비수기,국제선
20190513,대한항공,0,비수기,국제선
20190514,대한항공,0,비수기,국제선
20190515,대한항공,0,비수기,국제선
20190516,대한항공,0,비수기,국제선
20190517,대한항공,0,비수기,국제선
20190518,대한항공,0,비수기,국제선
20190519,대한항공,0,비수기,국제선
20190520,대한항공,0,비수기,국제선
20190521,대한항공,0,비수기,국제선
20190522,대한항공,0,비수기,국제선
20190523,대한항공,0,비수기,국제선
20190524,대한항공,0,비수기,국제선
20190525,대한항공,0,비수기,국제선
20190526,대한항공,0,비수기,국제선
20190527,대한항공,0,비수기,국제선
20190528,대한항공,0,비수기,국제선
20190529,대한항공,0,비수기,국제선
20190530,대한항공,0,비수기,국제선
20190531,대한항공,0,비수기,국제선
20190601,대한항공,0,비수기,국제선
20190602,대한항공,0,비수기,국제선
20190603,대한항공,0,비수기,국제선
20190604,대한항공,0,비수기,국제선
20190605,대한항공,0,비수기,국제선
20190606,대한항공,0,비수기,국제선
20190607,대한항공,0,비수기,국제선
20190608,대한항공,0,비수기,국제선
20190609,대한항공,0,비수기,국제선
20190610,대한항공,0,비수기,국제선
20190611,대한항공,0,비수기,국제선
20190612,대한항공,0,비수기,국제선
20190613,대한항공,0,비수기,국제선
20190614,대한항공,0,비수기,국제선
20190615,대한항공,0,비수기,국제선
20190616,대한항공,0,비수기,국제선
20190617,대한항공,0,비수기,국제선
20190618,대한항공,0,비수기,국제선
20190619,대한항공,0,비수기,국제선
20190620,대한항공,0,비수기,국제선
20190621,대한항공,0,비수기,국제선
20190622,대한항공,0,비수기,국제선
20190623,대한항공,0,비수기,국제선
20190624,대한항공,0,비수기,국제선
20190625,대한항공,0,비수기,국제선
20190626,대한항공,0,비수기,국제선
20190627,대한항공,0,비수기,국제선
20190628,대한항공,0,비수기,국제선
20190629,대한항공,0,비수기,국제선
20190630,대한항공,0,비수기,국제선
20190701,대한항공,0,비수기,국제선
20190702,대한항공,0,비수기,국제선
20190703,대한항공,0,비수기,국제선
20190704,대한항공,0,비수기,국제선
20190705,대한항공,0,비수기,국제선
20190706,대한항공,0,비수기,국제선
20190707,대한항공,0,비수기,국제선
20190708,대한항공,0,비수기,국제선
20190709,대한항공,0,비수기,국제선
20190710,대한항공,0,비수기,국제선
20190711,대한항공,0,비수기,국제선
20190712,대한항공,1,성수기,국제선
20190713,대한항공,1,성수기,국제선
20190714,대한항공,1,성수기,국제선
20190715,대한항공,1,성수기,국제선
20190716,대한항공,1,성수기,국제선
20190717,대한항공,1,성수기,국제선
20190718,대한항공,1,성수기,국제선
20190719,대한항공,1,성수기,국제선
20190720,대한항공,1,성수기,국제선
20190721,대한항공,1,성수기,국제선
20190722,대한항공,1,성수기,국제선
20190723,대한항공,1,성수기,국제선
20190724,대한항공,1,성수기,국제선
20190725,대한항공,1,성수기,국제선
20190726,대한항공,1,성수기,국제선
20190727,대한항공,1,성수기,국제선
20190728,대한항공,1,성수기,국제선
20190729,대한항공,1,성수기,국제선
20190730,대한항공,1,성수기,국제선
20190731,대한항공,1,성수기,국제선
20190801,대한항공,1,성수기,국제선
20190802,대한항공,1,성수기,국제선
20190803,대한항공,1,성수기,국제선
20190804,대한항공,1,성수기,국제선
20190805,대한항공,1,성수기,국제선
20190806,대한항공,1,성수기,국제선
20190807,대한항공,1,성수기,국제선
20190808,대한항공,1,성수기,국제선
20190809,대한항공,1,성수기,국제선
20190810,대한항공,1,성수기,국제선
20190811,대한항공,1,성수기,국제선
20190812,대한항공,1,성수기,국제선
20190813,대한항공,1,성수기,국제선
20190814,대한항공,1,성수기,국제선
20190815,대한항공,1,성수기,국제선
20190816,대한항공,1,성수기,국제선
20190817,대한항공,1,성수기,국제선
20190818,대한항공,1,성수기,국제선
20190819,대한항공,0,비수기,국제선
20190820,대한항공,0,비수기,국제선
20190821,대한항공,0,비수기,국제선
20190822,대한항공,0,비수기,국제선
20190823,대한항공,0,비수기,국제선
20190824,대한항공,0,비수기,국제선
20190825,대한항공,0,비수기,국제선
20190826,대한항공,0,비수기,국제선
20190827,대한항공,0,비수기,국제선
20190828,대한항공,0,비수기,국제선
20190829,대한항공,0,비수기,국제선
20190830,대한항공,0,비수기,국제선
20190831,대한항공,0,비수기,국제선
20190901,대한항공,0,비수기,국제선
20190902,대한항공,0,비수기,국제선
20190903,대한항공,0,비수기,국제선
20190904,대한항공,0,비수기,국제선
20190905,대한항공,0,비수기,국제선
20190906,대한항공,0,비수기,국제선
20190907,대한항공,0,비수기,국제선
20190908,대한항공,0,비수기,국제선
20190909,대한항공,0,비수기,국제선
20190910,대한항공,0,비수기,국제선
20190911,대한항공,1,성수기,국제선
20190912,대한항공,1,성수기,국제선
20190913,대한항공,1,성수기,국제선
20190914,대한항공,1,성수기,국제선
20190915,대한항공,1,성수기,국제선
20190916,대한항공,1,성수기,국제선
20190917,대한항공,0,비수기,국제선
20190918,대한항공,0,비수기,국제선
20190919,대한항공,0,비수기,국제선
20190920,대한항공,0,비수기,국제선
20190921,대한항공,0,비수기,국제선
20190922,대한항공,0,비수기,국제선
20190923,대한항공,0,비수기,국제선
20190924,대한항공,0,비수기,국제선
20190925,대한항공,0,비수기,국제선
